stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021001040137000,Ostronvägen,59.292083,18.248423,1,,
9021001040138000,Fisksätra station,59.293923,18.254699,1,,
9021001040140000,Ålgatan,59.290441,18.257416,1,,
9021001040141000,Solsidans station,59.270825,18.296206,1,,
9021001040143000,Insjövägen,59.267777,18.305555,1,,
9021001040145000,Kanalen,59.264837,18.311480,1,,
9021001040147000,Svärdsön,59.260549,18.319812,1,,
9021001040149000,Häradsgränsen,59.260234,18.325182,1,,
9021001040151000,Älgögaraget,59.259230,18.331588,1,,
9021001040153000,Kyrksundsvägen,59.260394,18.342391,1,,
9021001040155000,Marenvägen,59.262108,18.345185,1,,
9021001040158000,Älgö,59.265406,18.351909,1,,
9021001040159000,Saltsjöbadens station,59.278822,18.311806,1,,
9021001040161000,Tippen,59.285847,18.276191,1,,
9021001040163000,Igelboda,59.287657,18.280209,1,,
9021001040164000,Neglinge,59.287980,18.291723,1,,
9021001040165000,Ringvägen,59.283021,18.301996,1,,
9021001040168000,Tattby,59.279465,18.283778,1,,
9021001040169000,Byvägen,59.285533,18.280442,1,,
9021001040170000,Saltsjöbadens sjukhus,59.273157,18.307713,1,,
9021001040173000,Kommendörsvägen,59.271040,18.307848,1,,
9021001040175000,Storängen,59.309089,18.175768,1,,
9021001040177000,Långsjöstrand,59.309087,18.185886,1,,
9021001040179000,Skogalund,59.309596,18.193436,1,,
9021001040181000,Ektorps centrum,59.310365,18.199176,1,,
9021001040183000,Edinsvägen,59.313448,18.199246,1,,
9021001040185000,Bråvallaplan,59.317478,18.203329,1,,
9021001040187000,Utskogsvägen,59.320850,18.205235,1,,
9021001040189000,Sten Stures väg,59.323046,18.204011,1,,
9021001040191000,Knut Stangenbergs väg,59.325709,18.205464,1,,
9021001040193000,Kungshamn,59.330117,18.207115,1,,
9021001040196000,Visborgs minne,59.332542,18.207247,1,,
9021001040197000,Lindholmsplan,59.329923,18.212503,1,,
9021001040199000,Rudsjövägen,59.327609,18.214331,1,,
9021001040202000,Kungsborgsvägen,59.326560,18.216033,1,,
9021001040203000,Prinsvägen,59.325257,18.214666,1,,
9021001040205000,Drottninghamnsvägen,59.322748,18.213186,1,,
9021001040207000,Krönet,59.321131,18.213918,1,,
9021001040209000,Skuru idrottsplats,59.317662,18.213549,1,,
9021001040211000,Skuru torg,59.315789,18.214330,1,,
9021001040213000,Makaronifabriken,59.316854,18.139524,1,,
9021001040215000,Per Hallströms väg,59.310594,18.176340,1,,
9021001040219000,Nacka Forum norra,59.311164,18.165116,1,,
9021001040221000,Skvaltan,59.312192,18.172183,1,,
9021001040222000,Skogalundsklippan,59.312912,18.181455,1,,
9021001040231000,Hägervägen,59.308044,18.200636,1,,
9021001040233000,Duvnäs skola,59.305582,18.200946,1,,
9021001040235000,Ringparken,59.303016,18.202777,1,,
9021001040237000,Duvnäs tennisplan,59.304812,18.205730,1,,
9021001040239000,Gamla allén,59.307266,18.204586,1,,
9021001040242000,Saltängen,59.308457,18.210150,1,,
9021001040243000,Nacka trafikplats,59.311645,18.162645,1,,
9021001040253000,Skuru skola,59.311702,18.207814,1,,
9021001040255000,Skurustugan,59.313685,18.212249,1,,
9021001040258000,Björknäs centrum,59.315186,18.229601,1,,
9021001040259000,Eknäsvägen,59.311746,18.227965,1,,
9021001040261000,Trädgårdsvägen,59.310059,18.227634,1,,
9021001040263000,Tollare,59.306584,18.231224,1,,
9021001040265000,Mellanbergsvägen,59.304892,18.244187,1,,
9021001040267000,Ångbåtsvägen,59.305657,18.255341,1,,
9021001040273000,Orminge centrum,59.325056,18.258431,1,,
9021001040276000,Johannes Petri skola,59.306110,18.234044,1,,
9021001040283000,Centralplan,59.315922,18.233592,1,,
9021001040285000,Ängsbacken,59.316672,18.231337,1,,
9021001040287000,Gundersberg,59.318187,18.229530,1,,
9021001040289000,Fredriksbergsvägen,59.321601,18.227998,1,,
9021001040291000,Glasbrukssjön,59.324055,18.226442,1,,
9021001040294000,Strömvägen,59.326244,18.223900,1,,
9021001040302000,Liljekonvaljens väg,59.310154,18.259570,1,,
9021001040303000,Skottvallsvägen,59.318914,18.243473,1,,
9021001040305000,Koldalsvägen,59.320192,18.248390,1,,
9021001040307000,Telegramvägen,59.321568,18.253883,1,,
9021001040312000,Älgö gård,59.263453,18.348920,1,,
9021001040319000,Junkervägen,59.306866,18.260530,1,,
9021001040323000,Sjöstugan,59.307846,18.266432,1,,
9021001040325000,Kompassvägen,59.309168,18.276302,1,,
9021001040330000,Boo gård,59.309720,18.282674,1,,
9021001040331000,Dalkarlsvägen,59.314696,18.280541,1,,
9021001040333000,Tunvägen,59.319778,18.279560,1,,
9021001040335000,Västertäppsvägen,59.321967,18.277398,1,,
9021001040337000,Boovägen,59.324844,18.273925,1,,
9021001040359000,Gustavsbergs centrum,59.326523,18.391282,1,,
9021001040375000,Nämdöstigen,59.323831,18.251195,1,,
9021001040379000,Husaröstigen,59.327577,18.247789,1,,
9021001040381000,Korsöstigen,59.331747,18.249750,1,,
9021001040383000,Skarpövägen,59.333924,18.253861,1,,
9021001040389000,Kummelbergets industriområde,59.336939,18.248862,1,,
9021001040391000,Dalstigen,59.258805,18.338639,1,,
9021001040399000,Storkällan,59.253174,18.206111,1,,
9021001040403000,Nygärde,59.336980,18.267563,1,,
9021001040405000,Myrsjövägen,59.339538,18.261218,1,,
9021001040407000,Kvarnsjön,59.341153,18.258196,1,,
9021001040409000,Kvarnbergsvägen,59.343339,18.251066,1,,
9021001040411000,Hamndalsvägen,59.344658,18.247302,1,,
9021001040414000,Hasseludden,59.347235,18.243486,1,,
9021001040415000,Björkholmsvägen,59.326555,18.263655,1,,
9021001040417000,Ormingehöjden,59.326734,18.270381,1,,
9021001040419000,Sandholmsvägen,59.329395,18.273280,1,,
9021001040421000,Korset,59.333135,18.264754,1,,
9021001040423000,Hedenströms väg,59.306111,18.233280,1,,
9021001040425000,Skymningsvägen,59.307046,18.230010,1,,
9021001040431000,Myrsjöskolan,59.331832,18.270985,1,,
9021001040435000,Mensättra,59.329117,18.283242,1,,
9021001040437000,Ringleksvägen,59.325124,18.290147,1,,
9021001040439000,Norrkärr,59.322991,18.295043,1,,
9021001040441000,Malmbrinken,59.323597,18.301194,1,,
9021001040444000,Gustavsvik,59.322142,18.305155,1,,
9021001040461000,Boo kyrka,59.333942,18.288779,1,,
9021001040463000,Eriksvik,59.335635,18.296344,1,,
9021001040465000,Boo prästgård,59.338495,18.296055,1,,
9021001040467000,Rotkärret,59.342861,18.292287,1,,
9021001040469000,Badhusvägen,59.345547,18.285012,1,,
9021001040471000,Högabergsvägen,59.349355,18.282972,1,,
9021001040473000,Engelbrektsvägen,59.351668,18.277966,1,,
9021001040476000,Kummelnäs,59.352371,18.273911,1,,
9021001040477000,Frövägen,59.346736,18.290206,1,,
9021001040478000,Nordmannavägen,59.347581,18.290302,1,,
9021001040479000,Risetvägen,59.350524,18.288886,1,,
9021001040481000,Enrisvägen,59.352490,18.293109,1,,
9021001040483000,Fösabacken,59.355357,18.295855,1,,
9021001040485000,Skånska gården,59.357932,18.296916,1,,
9021001040487000,Snödroppsvägen,59.356688,18.301310,1,,
9021001040489000,Linnéavägen,59.355958,18.308951,1,,
9021001040491000,Förmansvägen,59.329891,18.278887,1,,
9021001040492000,Tegelövägen,59.354784,18.311846,1,,
9021001040493000,Sarvträsk,59.328603,18.262485,1,,
9021001040500000,Telegrafberget,59.340092,18.233183,1,,
9021001040523000,Nacka gymnasium,59.311523,18.153297,1,,
9021001040530000,Tollare torg,59.301973,18.236451,1,,
9021001040540000,Tollaretunneln,59.302732,18.242788,1,,
9021001040801000,Alphyddevägen,59.307741,18.121776,1,,
9021001040802000,Alphyddevägen nedre,59.307717,18.126183,1,,
9021001040803000,Finntorpsvägen,59.308028,18.132895,1,,
9021001040804000,Finnberget,59.313823,18.128232,1,,
9021001040805000,Becksjudarvägen,59.308996,18.132505,1,,
9021001040806000,Östra Finnbodavägen,59.315595,18.121175,1,,
9021001040807000,Biet,59.308361,18.139399,1,,
9021001040809000,Tallidsgården,59.309769,18.139202,1,,
9021001040811000,Tallidsvägen,59.309665,18.139804,1,,
9021001040813000,Fingerörtsvägen,59.305955,18.147905,1,,
9021001040815000,Ekudden,59.305434,18.144835,1,,
9021001040819000,Övre Skogalundsklippan,59.312385,18.183043,1,,
9021001040821000,Edinsvägen övre,59.313315,18.195017,1,,
9021001040825000,Ektorpstorget,59.311008,18.202303,1,,
9021001040982000,Planiavägen,59.305265,18.133488,1,,
9021001040984000,Kyrkviken,59.306347,18.140754,1,,
9021001041027000,Kihls gård,59.332363,18.313982,1,,
9021001041029000,Lillebo,59.333402,18.325782,1,,
9021001041031000,Insjön,59.333573,18.335709,1,,
9021001041033000,Lagnövägen,59.331700,18.345673,1,,
9021001041035000,Snickartorp,59.336021,18.347000,1,,
9021001041037000,Nilstorpsvägen,59.338221,18.353441,1,,
9021001041039000,Lilla Kovik,59.348106,18.363703,1,,
9021001041041000,Skeviksstrand,59.349258,18.369523,1,,
9021001041043000,Skevik,59.347763,18.381473,1,,
9021001041045000,Anneberg,59.348879,18.387352,1,,
9021001041047000,Långsunda,59.349243,18.406302,1,,
9021001041049000,Norra Lagnö,59.352412,18.409983,1,,
9021001041063000,Eriksberg,59.327592,18.356195,1,,
9021001041065000,Östra Ekedal,59.327034,18.373208,1,,
9021001041067000,Höjdhagen,59.327463,18.379655,1,,
9021001041073000,Björnskogsvägen,59.332255,18.388499,1,,
9021001041075000,Klostervägen,59.334260,18.391215,1,,
9021001041077000,Båtsmannen,59.335442,18.393513,1,,
9021001041079000,Styrmannen,59.338271,18.393830,1,,
9021001041081000,Nyhem,59.335628,18.381662,1,,
9021001041083000,Böle mosse,59.338562,18.374281,1,,
9021001041085000,Koviks hagar,59.342216,18.371128,1,,
9021001041111000,Skyttevägen,59.329515,18.400743,1,,
9021001041113000,Ösby,59.328991,18.411714,1,,
9021001041115000,Betsede,59.328609,18.421342,1,,
9021001041117000,Ekberga,59.331207,18.426569,1,,
9021001041119000,Baldersuddevägen,59.332944,18.433303,1,,
9021001041121000,Aspviks gård,59.333159,18.437591,1,,
9021001041123000,Räknäs,59.335723,18.440004,1,,
9021001041125000,Allévägen,59.336111,18.443014,1,,
9021001041128000,Aspviks brygga,59.338491,18.443462,1,,
9021001041129000,Ösby grind,59.330282,18.407296,1,,
9021001041141000,Vattenhjulet,59.323767,18.385846,1,,
9021001041143000,Farstadal,59.319103,18.388371,1,,
9021001041145000,Beatelundsvägen,59.294686,18.391286,1,,
9021001041151000,Lämshaga,59.301447,18.390034,1,,
9021001041157000,Ingarö kyrka,59.288174,18.408688,1,,
9021001041159000,Lövhamra,59.284610,18.420551,1,,
9021001041161000,Brunn,59.281596,18.427009,1,,
9021001041181000,Kalle Flygares väg,59.278049,18.426087,1,,
9021001041183000,Fagerholmsvägen,59.273460,18.425173,1,,
9021001041185000,Fiskmyran,59.265155,18.430794,1,,
9021001041187000,Abborrsjön,59.263070,18.432918,1,,
9021001041189000,Enkärrsvägen,59.258029,18.435055,1,,
9021001041191000,Johannesdalsvägen,59.252465,18.437932,1,,
9021001041193000,Mörtviken övre,59.245957,18.441761,1,,
9021001041195000,Mörtvikens brygga,59.241650,18.447774,1,,
9021001041197000,Grönskan,59.248863,18.457188,1,,
9021001041199000,Domgärdesvägen,59.246123,18.463208,1,,
9021001041201000,Vedhamn,59.241205,18.472642,1,,
9021001041203000,Venderbyvägen,59.236382,18.479653,1,,
9021001041205000,Baldersnäs,59.231233,18.483214,1,,
9021001041207000,Vishamn,59.226278,18.491400,1,,
9021001041209000,Idalen,59.221595,18.509998,1,,
9021001041211000,Klacknäset,59.216586,18.515260,1,,
9021001041213000,Stora Sand,59.220707,18.522656,1,,
9021001041215000,Björnö Sandarna,59.223631,18.527777,1,,
9021001041217000,Björnö naturreservat,59.222946,18.532199,1,,
9021001041219000,Björkviks brygga,59.221027,18.538704,1,,
9021001041221000,Björnö gård,59.227615,18.525387,1,,
9021001041223000,Kolbacken,59.234732,18.521143,1,,
9021001041225000,Långvik,59.241901,18.511562,1,,
9021001041227000,Södra Evlinge,59.256757,18.493790,1,,
9021001041229000,Kulla gårdsväg,59.264542,18.485597,1,,
9021001041231000,Karbyvägen,59.268902,18.478860,1,,
9021001041233000,Återvall,59.270277,18.472011,1,,
9021001041235000,Älgkroksvägen,59.268110,18.427938,1,,
9021001041237000,Fåruddsvägen,59.237278,18.519005,1,,
9021001041239000,Beatedal,59.254098,18.449536,1,,
9021001041249000,Gröndalsvägen,59.279133,18.440684,1,,
9021001041251000,Näsuddsvägen,59.280932,18.433680,1,,
9021001041253000,Rosenmalm,59.277492,18.447665,1,,
9021001041255000,Håkans väg,59.281624,18.452469,1,,
9021001041257000,Fågelviks gård,59.287539,18.461030,1,,
9021001041259000,Nykvarn,59.287545,18.470852,1,,
9021001041261000,Återlöga,59.285150,18.488682,1,,
9021001041263000,Tranarövägen,59.281906,18.493509,1,,
9021001041265000,Björnsjön,59.280998,18.484381,1,,
9021001041267000,Vallbovägen,59.277170,18.474674,1,,
9021001041269000,Gamla Brunnsvägen,59.272917,18.463479,1,,
9021001041271000,Säby,59.263128,18.500589,1,,
9021001041273000,Säbyviken,59.260106,18.509647,1,,
9021001041275000,Säbyäng,59.260087,18.516188,1,,
9021001041277000,Eknäs-Lugnet,59.256905,18.525757,1,,
9021001041279000,Skälsmara,59.248438,18.534218,1,,
9021001041281000,Toholmsvägen,59.245540,18.538361,1,,
9021001041284000,Eknäs brygga,59.240718,18.546626,1,,
9021001041285000,Båthamnsvägen,59.253827,18.526739,1,,
9021001041309000,Ösbydalen,59.319235,18.406223,1,,
9021001041313000,Skogsbo,59.323257,18.397498,1,,
9021001041315000,Holmviksskogen,59.316611,18.415366,1,,
9021001041317000,Mölnvik,59.312618,18.425594,1,,
9021001041321000,Älgstigen,59.313129,18.438800,1,,
9021001041323000,Grisslinge,59.313320,18.448855,1,,
9021001041325000,Ålstäket,59.313138,18.455380,1,,
9021001041327000,Hagabergsvägen,59.309321,18.469131,1,,
9021001041329000,Skeppsdalsström,59.305230,18.484355,1,,
9021001041331000,Grävlingsstigen,59.302644,18.503715,1,,
9021001041333000,Herrviksnäs,59.300383,18.509226,1,,
9021001041335000,Herrviks gård,59.295819,18.516360,1,,
9021001041337000,Ryttingevägen,59.290443,18.523545,1,,
9021001041339000,Strömmadal,59.288347,18.532280,1,,
9021001041341000,Strömma kanal,59.287245,18.543302,1,,
9021001041343000,Strömma,59.286580,18.546724,1,,
9021001041345000,Västertorp,59.283693,18.555403,1,,
9021001041349000,Fågelbrovägen,59.282366,18.567262,1,,
9021001041352000,Breviken,59.284019,18.581335,1,,
9021001041353000,Våmfjärden,59.283234,18.595164,1,,
9021001041355000,Didriksdal,59.282425,18.609124,1,,
9021001041357000,Dalhugget,59.274295,18.601548,1,,
9021001041359000,Fräkensundet,59.270040,18.600375,1,,
9021001041361000,Korsvägen,59.265721,18.591521,1,,
9021001041363000,Malma,59.262963,18.586313,1,,
9021001041365000,Barndalsvägen,59.260279,18.597347,1,,
9021001041367000,Rådalen,59.256606,18.599441,1,,
9021001041370000,Malma kvarn,59.255267,18.616563,1,,
9021001041371000,Mellansjön,59.256787,18.608146,1,,
9021001041391000,Hässelvik,59.281474,18.620163,1,,
9021001041393000,Tavastbodavägen,59.279592,18.624773,1,,
9021001041395000,Friden,59.280864,18.633636,1,,
9021001041397000,Barnvikshöjden,59.283738,18.639009,1,,
9021001041399000,Barnviks gård,59.285450,18.643479,1,,
9021001041401000,Hovnoret,59.288667,18.661487,1,,
9021001041403000,Djuröbron,59.290404,18.666732,1,,
9021001041405000,Söderbergs väg,59.290832,18.676004,1,,
9021001041407000,Stavsnäs by,59.287232,18.689491,1,,
9021001041411000,Stavsnäs vinterhamn,59.287139,18.704142,1,,
9021001041419000,Hovnorsbacken,59.286802,18.655590,1,,
9021001041433000,Djurö södra,59.304843,18.680268,1,,
9021001041435000,Djurö kyrka,59.309513,18.692116,1,,
9021001041437000,Djurö skola,59.311111,18.698181,1,,
9021001041439000,Björkås,59.311648,18.702539,1,,
9021001041441000,Byns gård,59.313204,18.710305,1,,
9021001041443000,Pålsudden,59.318210,18.725229,1,,
9021001041445000,Prästmaren,59.322126,18.724827,1,,
9021001041447000,Djurö gamla prästgård,59.327754,18.723227,1,,
9021001041449000,Prästgårdsmossen,59.336100,18.718098,1,,
9021001041451000,Skarpösund,59.338582,18.717572,1,,
9021001041453000,Lövtorpsträsket,59.343396,18.717184,1,,
9021001041455000,Fjällsvik,59.346072,18.710985,1,,
9021001041457000,Djurögaraget,59.349571,18.705137,1,,
9021001041459000,Vindö skola,59.352648,18.703710,1,,
9021001041461000,Skaft,59.356234,18.705618,1,,
9021001041463000,Sollenkroka by,59.364292,18.700095,1,,
9021001041465000,Grundmaren,59.368251,18.698558,1,,
9021001041468000,Sollenkroka brygga,59.372438,18.698501,1,,
9021001041469000,Argboda,59.359198,18.688806,1,,
9021001041471000,Vämlingen,59.359682,18.682118,1,,
9021001041473000,Löknäsvägen,59.363745,18.673039,1,,
9021001041475000,Jessens backe,59.360890,18.670300,1,,
9021001041477000,Eksjövägen,59.359247,18.665992,1,,
9021001041479000,Långsjövägen,59.358525,18.660830,1,,
9021001041481000,Tammtorpsvägen,59.358604,18.657230,1,,
9021001041483000,Abborrkroksvägen,59.359895,18.654013,1,,
9021001041485000,Överby gård,59.360950,18.650979,1,,
9021001041488000,Överby brygga,59.360762,18.647453,1,,
9021001041489000,Djurönäset,59.299157,18.671569,1,,
9021001041492000,Kallviken,59.325569,18.723093,1,,
9021001041494000,Djurö skola vändslingan,59.311707,18.700369,1,,
9021001041523000,Viks central,59.314571,18.462655,1,,
9021001041525000,Grantomta,59.316573,18.466193,1,,
9021001041527000,Fruvik,59.319797,18.476759,1,,
9021001041529000,Kolvik,59.321954,18.483246,1,,
9021001041531000,Hemmesta centrum,59.323040,18.488972,1,,
9021001041533000,Näset,59.325281,18.497198,1,,
9021001041535000,Hemmesta vägskäl,59.326255,18.502496,1,,
9021001041538000,Hemmestaskolan,59.320376,18.486601,1,,
9021001041551000,Ploglandet,59.325609,18.531353,1,,
9021001041553000,Elvsby,59.326195,18.541725,1,,
9021001041555000,Saltarövägen,59.325046,18.546826,1,,
9021001041559000,Propellervägen,59.334185,18.568305,1,,
9021001041561000,Kopparmora,59.339684,18.583617,1,,
9021001041563000,Saltarö udd,59.342427,18.586813,1,,
9021001041565000,Ekbacken,59.344834,18.591837,1,,
9021001041567000,Saltarö gård,59.342093,18.600923,1,,
9021001041569000,Saltarö strand,59.340212,18.610610,1,,
9021001041572000,Nolsund,59.327097,18.510347,1,,
9021001041593000,Soläng,59.331760,18.495320,1,,
9021001041595000,Torsby Sjöväg,59.335302,18.488832,1,,
9021001041597000,Torsby Åkerväg,59.340276,18.484512,1,,
9021001041599000,Kulan,59.343733,18.480433,1,,
9021001041601000,Stadsvall,59.351372,18.479944,1,,
9021001041603000,Sandövägen,59.357564,18.488220,1,,
9021001041605000,Värmdö kyrka,59.357155,18.496599,1,,
9021001041607000,Värmdö klockargård,59.357452,18.505453,1,,
9021001041609000,Ängsviksgården,59.359410,18.510957,1,,
9021001041611000,Ängsvik,59.362292,18.517203,1,,
9021001041613000,Siggesta,59.372595,18.527898,1,,
9021001041631000,Sunds gård,59.360374,18.539568,1,,
9021001041633000,Storsved,59.356869,18.571002,1,,
9021001041635000,Buskviken,59.357589,18.583172,1,,
9021001041637000,Södra Stäksholmen,59.356840,18.591739,1,,
9021001041639000,Bodavägen,59.355792,18.606925,1,,
9021001041641000,Hummelmora,59.355669,18.615109,1,,
9021001041643000,Kalvsviks gård,59.355954,18.629381,1,,
9021001041646000,Kalvsviks brygga,59.357055,18.634952,1,,
9021001041647000,Boda by,59.366868,18.609753,1,,
9021001041650000,Boda brygga,59.369518,18.605124,1,,
9021001041661000,Eke,59.377029,18.526080,1,,
9021001041663000,Bolviks brygga,59.383955,18.519153,1,,
9021001041665000,Löknäs,59.388695,18.509945,1,,
9021001041667000,Viggsö,59.399394,18.510683,1,,
9021001041669000,Nyvarp,59.406365,18.504545,1,,
9021001041672000,Lillsved,59.411617,18.494427,1,,
9021001041673000,Edslösa,59.393756,18.484912,1,,
9021001041677000,Myttinge,59.393922,18.467131,1,,
9021001041680000,Vreta gård,59.407813,18.455140,1,,
9021001041681000,Björnhamra,59.396492,18.457594,1,,
9021001041684000,Stenslätten,59.396670,18.449727,1,,
9021001041685000,Löknäs gård,59.391804,18.511610,1,,
9021001041701000,Noravägen,59.321264,18.553901,1,,
9021001041703000,Tuna,59.319062,18.558854,1,,
9021001041707000,Sågen,59.307407,18.586192,1,,
9021001041709000,Österdal,59.298213,18.606988,1,,
9021001041711000,Fagerdala,59.296296,18.614267,1,,
9021001041713000,Älvsala gård,59.303521,18.630082,1,,
9021001041715000,Björksalavägen,59.303306,18.637687,1,,
9021001041717000,Östra Älvsala,59.302335,18.643937,1,,
9021001041720000,Bullandö,59.302177,18.648499,1,,
9021001041721000,Dalängsvägen,59.301402,18.617191,1,,
9021001041723000,Spireavägen,59.302751,18.626040,1,,
9021001041729000,Evlingevägen,59.330341,18.552906,1,,
9021001041733000,Hinsavägen,59.338935,18.559434,1,,
9021001041735000,Betesvägen,59.343106,18.562884,1,,
9021001041738000,Evlinge,59.345722,18.559342,1,,
9021001041761000,Tistelmossestråket,59.335356,18.615400,1,,
9021001041763000,Storsvängen,59.333014,18.617553,1,,
9021001041765000,Kvarnkammarvägen,59.329706,18.619354,1,,
9021001041771000,Björkvarpet,59.327169,18.645613,1,,
9021001041773000,Kungsängen,59.333100,18.643656,1,,
9021001041776000,Ramsdalen,59.342729,18.632651,1,,
9021001041791000,Södernäsvägen,59.362652,18.475606,1,,
9021001041793000,Södernäs gård,59.368101,18.464509,1,,
9021001041795000,Långbron,59.370508,18.465604,1,,
9021001041797000,Hasselgården,59.374291,18.465302,1,,
9021001041799000,Norrnäs gård,59.379551,18.459025,1,,
9021001041801000,Solö Klack,59.385975,18.453383,1,,
9021001041804000,Sandö brygga,59.391129,18.453679,1,,
9021001041805000,Rövarhamn,59.382668,18.455695,1,,
9021001042001000,Idalens vändplan,59.222687,18.509962,1,,
9021001042002000,Mölnviksrondellen,59.310947,18.425835,1,,
9021001042004000,Salixtrappan,59.322676,18.382193,1,,
9021001042006000,Vårdcentralen,59.323558,18.380048,1,,
9021001042008000,Gustavsgården,59.319454,18.396137,1,,
9021001042010000,Hästhagen,59.320981,18.397000,1,,
9021001042012000,Skogsbo,59.322900,18.396715,1,,
9021001042015000,Hålluddens trafikplats,59.312402,18.366440,1,,
9021001042016000,Artipelagstigen,59.307710,18.355393,1,,
9021001042018000,Hålludden,59.306655,18.347836,1,,
9021001042021000,Ekobacken,59.312333,18.370563,1,,
9021001042023000,Rättarvägen,59.321012,18.379705,1,,
9021001042029000,Värmdö marknad,59.308953,18.385129,1,,
9021001042271000,Nelsonstigen,59.331702,18.397096,1,,
9021001042273000,Munkmora,59.333200,18.398545,1,,
9021001042276000,Charlottendal,59.313150,18.389974,1,,
9021001042278000,Ängsvägen,59.284987,18.649160,1,,
9021001042281000,Farsta slott,59.321004,18.373399,1,,
9021001042282000,Ploglandsvägen,59.243287,18.541292,1,,
9021001042284000,Gustavsbergs hamn,59.323554,18.380247,1,,
9021001042289000,Öhmans väg,59.318514,18.376255,1,,
9021001042291000,Idrottsvägen,59.319099,18.385506,1,,
9021001042556000,Lanternvägen,59.331423,18.560848,1,,
9021001042558000,Norra Stäksholmen,59.355872,18.596295,1,,
9021001042863000,Percy Tamms väg,59.322963,18.620712,1,,
9021001042865000,Skärmarö strand,59.324685,18.633271,1,,
9021001042867000,Spaddalsvägen,59.340623,18.636161,1,,
9021001043001000,Farsta slottshage,59.316249,18.371567,1,,
9021001043011000,Möjaström,59.404115,18.874865,1,,
9021001043012000,Berg,59.406262,18.888229,1,,
9021001043013000,Löka,59.410681,18.895879,1,,
9021001043014000,Ramsmora,59.423990,18.909584,1,,
9021001043015000,Långvik,59.442497,18.920495,1,,
9021001044000000,Slussen,59.319531,18.075427,1,,
9021001050005000,Haga södra,59.353270,18.039147,1,,
9021001050007000,Linvävartorpet,59.359025,18.028972,1,,
9021001050010000,Haga norra,59.363081,18.024927,1,,
9021001050012000,Frösunda,59.371213,18.019876,1,,
9021001050013000,Järva krog,59.378411,18.013225,1,,
9021001050015000,Norra grinden,59.396179,17.988830,1,,
9021001050016000,Ritorp,59.377608,18.005592,1,,
9021001050017000,Sörentorpsvägen,59.395236,17.996833,1,,
9021001050018000,Bagartorp södra,59.377503,17.998659,1,,
9021001050019000,Södra grinden,59.393109,17.998914,1,,
9021001050020000,Ulriksdals station,59.380478,18.000440,1,,
9021001050023000,Bagartorp norra,59.377680,18.000628,1,,
9021001050024000,Pyramidvägen,59.365940,18.007558,1,,
9021001050029000,Magasinsvägen,59.368450,18.002625,1,,
9021001050031000,Solna tenniscenter,59.375840,17.986530,1,,
9021001050035000,Arenan,59.371153,17.998608,1,,
9021001050043000,Skytteholmsskolan,59.356174,17.995801,1,,
9021001050045000,Framnäsbacken,59.355565,17.989676,1,,
9021001050047000,Ankdammsgatan,59.357071,17.988867,1,,
9021001050049000,Solnahallen,59.357981,17.985220,1,,
9021001050051000,Vretenvägen,59.355739,17.977129,1,,
9021001050053000,Solna strand,59.353530,17.974264,1,,
9021001050055000,Albygatan,59.355969,17.971196,1,,
9021001050057000,Högklintavägen,59.357995,17.970135,1,,
9021001050059000,Humblegatan,59.359287,17.967720,1,,
9021001050061000,Franstorpsvägen,59.360912,17.965624,1,,
9021001050065000,Marabouparken,59.363382,17.959678,1,,
9021001050067000,Ekbacken,59.368120,17.949260,1,,
9021001050073000,Mamrevägen,59.375472,17.923694,1,,
9021001050075000,Bromstens skola,59.376589,17.919356,1,,
9021001050077000,Bromstensplan,59.379838,17.913645,1,,
9021001050083000,Trädgårdsmästarvägen,59.380853,17.865917,1,,
9021001050085000,Ivarskärrsvägen,59.378614,17.862312,1,,
9021001050087000,Daltorpsvägen,59.376962,17.843612,1,,
9021001050089000,Rödklövervägen,59.376193,17.836804,1,,
9021001050091000,Rädisvägen,59.375708,17.834610,1,,
9021001050097000,Ormängsgatan,59.365285,17.839353,1,,
9021001050101000,Melongatan,59.365293,17.833056,1,,
9021001050103000,Griftegårdsgränd,59.365222,17.828512,1,,
9021001050105000,Hässelby strandväg,59.366754,17.824214,1,,
9021001050107000,Fyrklöversbackarna,59.368555,17.821649,1,,
9021001050109000,Markviksvägen,59.370768,17.820795,1,,
9021001050111000,Loviselundsvägen,59.372810,17.817309,1,,
9021001050113000,Vidholmsbackarna,59.374245,17.814885,1,,
9021001050115000,Riddersviksvägen,59.376638,17.815371,1,,
9021001050117000,Åkermyntan,59.379206,17.816861,1,,
9021001050119000,Viadukten,59.380165,17.809993,1,,
9021001050121000,Västra skogen,59.347599,18.003034,1,,
9021001050125000,Krysshammarvägen,59.349121,17.995386,1,,
9021001050126000,Släggbacken,59.349637,17.990184,1,,
9021001050129000,Jungfrudansen,59.349252,17.983926,1,,
9021001050130000,Rödbetan,59.350225,17.982087,1,,
9021001050132000,Biddlesberg,59.348014,17.983210,1,,
9021001050134000,Skoga,59.348335,17.987252,1,,
9021001050137000,Huvudsta allé,59.349230,17.987437,1,,
9021001050144000,Solna stadshus,59.359114,18.004590,1,,
9021001050146000,Solna station,59.364321,18.012300,1,,
9021001050148000,Kolonnvägen,59.363937,18.017244,1,,
9021001050150000,Brahevägen,59.361868,18.019149,1,,
9021001050152000,Sunnangården,59.362038,18.012845,1,,
9021001050154000,Hagalunds kyrka,59.362715,18.008914,1,,
